Date and Time,Aggregated Power,Voltage,Current,Power,Appliance
2024-08-02 15:36:43,8218.351,231,35.685,7085.437,6 Ton AC
2024-08-02 15:45:14,191.106,230,0.883,191.106,TV
2024-08-02 15:45:14,440.967,230,1.289,249.861,Refrigerator
2024-08-02 15:45:14,7510.806,232,35.311,7069.838,6 Ton AC
2024-08-02 15:52:29,878.194,232,4.016,878.194,Microwave Oven
2024-08-02 15:52:29,1893.842,233,5.131,1015.648,Vacuum Cleaner
2024-08-02 15:52:29,2087.746,232,0.867,193.904,TV
2024-08-02 16:01:12,1470.626,232,6.411,1470.626,Iron
2024-08-02 16:01:12,2959.363,232,6.404,1488.737,Electric Kettle
2024-08-02 16:01:12,3826.9,231,4.027,867.536,Microwave Oven
2024-08-02 16:05:32,1518.107,232,6.479,1518.107,Electric Kettle
2024-08-02 16:05:32,3111.251,231,6.933,1593.144,Hair Dryer
2024-08-02 16:05:32,3303.671,233,0.855,192.42,TV
2024-08-02 16:14:57,1586.698,233,6.857,1586.698,Hair Dryer
2024-08-02 16:14:57,3095.47,233,6.368,1508.772,Electric Kettle
2024-08-02 16:14:57,3291.833,231,0.884,196.363,TV
2024-08-02 16:21:55,1545.076,230,6.59,1545.076,Electric Kettle
2024-08-02 16:21:55,3027.936,231,6.443,1482.859,Iron
2024-08-02 16:21:55,3212.609,233,0.851,184.674,TV
2024-08-02 16:29:58,1596.466,233,6.886,1596.466,Hair Dryer
2024-08-02 16:29:58,2466.978,232,3.933,870.512,Microwave Oven
2024-08-02 16:29:58,3995.833,231,6.601,1528.855,Electric Kettle
2024-08-02 16:34:25,897.872,230,4.143,897.872,Microwave Oven
2024-08-02 16:34:25,2416.78,230,6.508,1518.908,Iron
2024-08-02 16:34:25,3958.883,231,6.6,1542.103,Electric Kettle
2024-08-02 16:40:59,1451.579,232,6.378,1451.579,Electric Kettle
2024-08-02 16:40:59,1641.038,231,0.863,189.46,TV
2024-08-02 16:40:59,3261.997,230,6.941,1620.958,Hair Dryer
2024-08-02 16:45:30,904.364,230,4.065,904.364,Microwave Oven
2024-08-02 16:45:30,1098.461,233,0.863,194.097,TV
2024-08-02 16:45:30,2603.922,231,6.478,1505.461,Iron
2024-08-02 16:52:30,1493.788,230,6.503,1493.788,Electric Kettle
2024-08-02 16:52:30,2376.049,231,3.978,882.26,Microwave Oven
2024-08-02 16:52:30,3833.651,231,6.392,1457.602,Iron
2024-08-03 09:00:00,500.11,232,2.522,500.11,Washing Machine
2024-08-03 09:00:00,1982.899,230,6.506,1482.788,Electric Kettle
2024-08-03 09:00:00,2800.657,233,3.506,817.759,Toaster
2024-08-03 09:08:47,789.273,231,3.432,789.273,Toaster
2024-08-03 09:08:47,1306.991,232,2.578,517.718,Washing Machine
2024-08-03 09:08:47,2534.991,233,5.231,1227.999,Coffee Machine
2024-08-03 09:16:24,1513.121,230,6.612,1513.121,Iron
2024-08-03 09:16:24,2318.007,233,3.486,804.886,Toaster
2024-08-03 09:16:24,3788.982,232,6.417,1470.975,Electric Kettle
2024-08-03 09:24:58,1164.919,231,5.103,1164.919,Coffee Machine
2024-08-03 09:24:58,2668.772,231,6.618,1503.853,Iron
2024-08-03 09:24:58,2850.33,233,0.859,181.559,Desktop Computer
2024-08-03 09:31:11,1231.828,233,5.186,1231.828,Coffee Machine
2024-08-03 09:31:11,1416.398,233,0.872,184.569,Desktop Computer
2024-08-03 09:31:11,2941.059,232,6.547,1524.661,Iron
2024-08-03 09:39:59,184.63,232,0.881,184.63,Desktop Computer
2024-08-03 09:39:59,1370.17,231,5.117,1185.539,Coffee Machine
2024-08-03 09:39:59,2176.699,231,3.494,806.529,Toaster
2024-08-03 09:47:41,1553.306,233,6.572,1553.306,Iron
2024-08-03 09:47:41,2768.555,231,5.245,1215.249,Coffee Machine
2024-08-03 09:47:41,4272.088,232,6.515,1503.533,Electric Kettle
2024-08-03 09:57:04,1511.673,231,6.423,1511.673,Electric Kettle
2024-08-03 09:57:04,2319.298,233,3.413,807.626,Toaster
2024-08-03 09:57:04,3506.856,232,5.124,1187.558,Coffee Machine
2024-08-03 10:05:34,187.988,231,0.868,187.988,TV
2024-08-03 10:05:34,1192.708,231,5.15,1004.72,Vacuum Cleaner
2024-08-03 10:05:34,2062.65,233,3.91,869.943,Microwave Oven
2024-08-03 10:11:52,1013.272,231,5.164,1013.272,Vacuum Cleaner
2024-08-03 10:11:52,8223.759,230,36.444,7210.487,6 Ton AC
2024-08-03 10:11:52,8416.841,231,0.869,193.082,TV
2024-08-03 10:19:15,251.761,232,1.259,251.761,Refrigerator
2024-08-03 10:19:15,7296.247,230,36.067,7044.487,6 Ton AC
2024-08-03 10:19:15,8322.34,231,5.261,1026.092,Vacuum Cleaner
2024-08-03 10:27:07,7092.952,231,35.477,7092.952,6 Ton AC
2024-08-03 10:27:07,7280.389,230,0.857,187.437,TV
2024-08-03 10:27:07,8312.18,233,5.244,1031.791,Vacuum Cleaner
2024-08-03 10:36:30,900.325,230,4.125,900.325,Microwave Oven
2024-08-03 10:36:30,1893.913,233,5.098,993.587,Vacuum Cleaner
2024-08-03 10:36:30,2084.122,230,0.872,190.209,TV
2024-08-03 10:44:13,190.812,230,0.875,190.812,TV
2024-08-03 10:44:13,1089.375,230,4.154,898.563,Microwave Oven
2024-08-03 10:44:13,7983.426,230,35.561,6894.051,6 Ton AC
2024-08-03 10:52:41,198.258,233,0.879,198.258,TV
2024-08-03 10:52:41,7271.685,232,35.517,7073.427,6 Ton AC
2024-08-03 10:52:41,7516.24,232,1.262,244.554,Refrigerator
2024-08-03 11:01:58,252.7,231,1.27,252.7,Refrigerator
2024-08-03 11:01:58,1255.271,230,5.136,1002.571,Vacuum Cleaner
2024-08-03 11:01:58,8345.391,231,35.648,7090.12,6 Ton AC
2024-08-03 11:10:15,987.259,231,5.12,987.259,Vacuum Cleaner
2024-08-03 11:10:15,7904.9,232,35.383,6917.64,6 Ton AC
2024-08-03 11:10:15,8154.992,233,1.249,250.092,Refrigerator
2024-08-03 11:18:33,6735.286,231,34.997,6735.286,6 Ton AC
2024-08-03 11:18:33,6925.471,232,0.866,190.185,TV
2024-08-03 11:18:33,7768.162,233,3.88,842.691,Microwave Oven
2024-08-03 11:24:08,1019.982,232,5.143,1019.982,Vacuum Cleaner
2024-08-03 11:24:08,1910.725,232,4.0,890.742,Microwave Oven
2024-08-03 11:24:08,2105.83,233,0.879,195.105,TV
2024-08-03 11:32:28,882.358,230,4.07,882.358,Microwave Oven
2024-08-03 11:32:28,1882.68,233,5.056,1000.321,Vacuum Cleaner
2024-08-03 11:32:28,8800.989,233,34.729,6918.31,6 Ton AC
2024-08-03 11:41:18,188.096,232,0.856,188.096,TV
2024-08-03 11:41:18,1215.188,233,5.111,1027.092,Vacuum Cleaner
2024-08-03 11:41:18,2127.619,230,4.124,912.431,Microwave Oven
2024-08-03 11:47:21,7172.041,230,36.179,7172.041,6 Ton AC
2024-08-03 11:47:21,8175.437,233,5.065,1003.397,Vacuum Cleaner
2024-08-03 11:47:21,8424.335,231,1.267,248.897,Refrigerator
2024-08-03 11:52:17,188.752,230,0.855,188.752,TV
2024-08-03 11:52:17,1201.009,231,5.184,1012.257,Vacuum Cleaner
2024-08-03 11:52:17,8181.697,233,35.121,6980.688,6 Ton AC
2024-08-03 11:59:12,1000.808,232,5.117,1000.808,Vacuum Cleaner
2024-08-03 11:59:12,1887.253,230,4.091,886.446,Microwave Oven
2024-08-03 11:59:12,2078.828,232,0.859,191.575,TV
2024-08-03 12:07:32,253.174,231,1.308,253.174,Refrigerator
2024-08-03 12:07:32,1146.752,232,4.021,893.578,Microwave Oven
2024-08-03 12:07:32,2190.063,230,5.318,1043.311,Vacuum Cleaner
2024-08-03 12:12:10,1008.164,233,5.115,1008.164,Vacuum Cleaner
2024-08-03 12:12:10,1892.862,232,4.037,884.698,Microwave Oven
2024-08-03 12:12:10,9005.417,231,35.702,7112.555,6 Ton AC
2024-08-03 12:19:07,196.708,232,0.876,196.708,TV
2024-08-03 12:19:07,1064.066,231,3.979,867.359,Microwave Oven
2024-08-03 12:19:07,2079.908,232,5.074,1015.842,Vacuum Cleaner
2024-08-03 12:28:06,893.176,230,4.118,893.176,Microwave Oven
2024-08-03 12:28:06,1084.319,233,0.866,191.143,TV
2024-08-03 12:28:06,7994.25,233,35.506,6909.93,6 Ton AC
2024-08-03 12:37:33,195.511,231,0.883,195.511,TV
2024-08-03 12:37:33,1046.188,232,3.927,850.676,Microwave Oven
2024-08-03 12:37:33,8067.738,233,35.821,7021.551,6 Ton AC
2024-08-03 12:46:17,250.661,230,1.302,250.661,Refrigerator
2024-08-03 12:46:17,436.248,231,0.857,185.587,TV
2024-08-03 12:46:17,1335.848,232,4.025,899.601,Microwave Oven
2024-08-03 12:54:53,191.815,233,0.871,191.815,TV
2024-08-03 12:54:53,1234.808,233,5.236,1042.992,Vacuum Cleaner
2024-08-03 12:54:53,1491.454,231,1.294,256.646,Refrigerator
2024-08-03 13:01:17,192.613,230,0.886,192.613,TV
2024-08-03 13:01:17,1094.101,233,4.026,901.488,Microwave Oven
2024-08-03 13:01:17,1346.085,231,1.267,251.984,Refrigerator
2024-08-03 13:10:52,7077.146,230,35.797,7077.146,6 Ton AC
2024-08-03 13:10:52,8115.684,231,5.287,1038.537,Vacuum Cleaner
2024-08-03 13:10:52,8309.864,231,0.875,194.18,TV
2024-08-03 13:16:54,194.152,233,0.864,194.152,TV
2024-08-03 13:16:54,7359.97,232,35.83,7165.819,6 Ton AC
2024-08-03 13:16:54,8383.598,233,5.071,1023.628,Vacuum Cleaner
2024-08-03 13:22:59,908.327,231,4.092,908.327,Microwave Oven
2024-08-03 13:22:59,8016.389,233,35.597,7108.062,6 Ton AC
2024-08-03 13:22:59,9035.601,232,5.173,1019.212,Vacuum Cleaner
2024-08-03 13:31:32,184.928,232,0.85,184.928,TV
2024-08-03 13:31:32,437.844,233,1.257,252.917,Refrigerator
2024-08-03 13:31:32,7361.639,232,35.663,6923.795,6 Ton AC
2024-08-03 13:40:14,7080.261,233,35.833,7080.261,6 Ton AC
2024-08-03 13:40:14,8108.03,231,5.245,1027.769,Vacuum Cleaner
2024-08-03 13:40:14,8297.615,232,0.859,189.585,TV
2024-08-03 13:46:20,989.529,232,5.092,989.529,Vacuum Cleaner
2024-08-03 13:46:20,7842.616,232,35.015,6853.087,6 Ton AC
2024-08-03 13:46:20,8727.932,233,3.982,885.315,Microwave Oven
2024-08-03 13:53:42,897.728,230,4.049,897.728,Microwave Oven
2024-08-03 13:53:42,1157.102,231,1.31,259.373,Refrigerator
2024-08-03 13:53:42,8138.795,230,35.238,6981.694,6 Ton AC
2024-08-03 14:01:47,252.022,232,1.301,252.022,Refrigerator
2024-08-03 14:01:47,442.121,233,0.869,190.098,TV
2024-08-03 14:01:47,1438.537,231,5.111,996.416,Vacuum Cleaner
2024-08-03 14:09:10,252.678,230,1.317,252.678,Refrigerator
2024-08-03 14:09:10,7413.287,232,35.966,7160.608,6 Ton AC
2024-08-03 14:09:10,8304.483,231,4.117,891.197,Microwave Oven
2024-08-03 14:16:40,913.051,232,4.07,913.051,Microwave Oven
2024-08-03 14:16:40,1910.007,231,5.112,996.955,Vacuum Cleaner
2024-08-03 14:16:40,9043.883,232,35.753,7133.877,6 Ton AC
2024-08-03 14:21:00,252.782,231,1.279,252.782,Refrigerator
2024-08-03 14:21:00,1131.295,232,3.999,878.513,Microwave Oven
2024-08-03 14:21:00,8336.974,230,36.457,7205.679,6 Ton AC
2024-08-03 14:27:35,908.381,231,4.109,908.381,Microwave Oven
2024-08-03 14:27:35,7990.368,232,36.18,7081.987,6 Ton AC
2024-08-03 14:27:35,8179.807,230,0.871,189.44,TV
2024-08-03 14:37:17,258.78,232,1.302,258.78,Refrigerator
2024-08-03 14:37:17,1249.71,233,5.088,990.931,Vacuum Cleaner
2024-08-03 14:37:17,2127.174,233,3.913,877.464,Microwave Oven
2024-08-03 14:41:35,1008.823,230,5.174,1008.823,Vacuum Cleaner
2024-08-03 14:41:35,1889.866,232,4.029,881.043,Microwave Oven
2024-08-03 14:41:35,9044.406,231,36.282,7154.54,6 Ton AC
2024-08-03 14:50:25,246.88,232,1.276,246.88,Refrigerator
2024-08-03 14:50:25,1113.529,233,3.992,866.65,Microwave Oven
2024-08-03 14:50:25,2128.401,232,5.245,1014.872,Vacuum Cleaner
2024-08-03 14:58:00,252.94,232,1.297,252.94,Refrigerator
2024-08-03 14:58:00,443.325,231,0.856,190.385,TV
2024-08-03 14:58:00,1358.997,230,4.16,915.672,Microwave Oven
2024-08-03 15:05:10,194.551,233,0.865,194.551,TV
2024-08-03 15:05:10,1221.457,232,5.193,1026.906,Vacuum Cleaner
2024-08-03 15:05:10,1466.912,233,1.255,245.455,Refrigerator
2024-08-03 15:14:28,256.092,231,1.315,256.092,Refrigerator
2024-08-03 15:14:28,7352.66,233,35.978,7096.568,6 Ton AC
2024-08-03 15:14:28,7545.875,233,0.88,193.216,TV
2024-08-03 15:24:26,195.045,233,0.873,195.045,TV
2024-08-03 15:24:26,7055.418,233,35.301,6860.373,6 Ton AC
2024-08-03 15:24:26,7940.583,232,4.039,885.165,Microwave Oven
2024-08-03 15:32:52,255.22,231,1.31,255.22,Refrigerator
2024-08-03 15:32:52,1132.139,233,3.938,876.92,Microwave Oven
2024-08-03 15:32:52,7994.71,232,35.48,6862.571,6 Ton AC
2024-08-03 15:37:22,6826.246,231,35.445,6826.246,6 Ton AC
2024-08-03 15:37:22,7697.469,233,3.989,871.223,Microwave Oven
2024-08-03 15:37:22,8704.627,230,5.169,1007.158,Vacuum Cleaner
2024-08-03 15:45:00,1020.647,233,5.07,1020.647,Vacuum Cleaner
2024-08-03 15:45:00,8156.847,231,35.734,7136.2,6 Ton AC
2024-08-03 15:45:00,9009.494,232,3.94,852.647,Microwave Oven
2024-08-03 15:50:29,191.844,232,0.877,191.844,TV
2024-08-03 15:50:29,7212.146,231,35.857,7020.302,6 Ton AC
2024-08-03 15:50:29,7461.452,231,1.284,249.306,Refrigerator
2024-08-03 15:56:44,253.763,232,1.263,253.763,Refrigerator
2024-08-03 15:56:44,7213.394,233,35.453,6959.63,6 Ton AC
2024-08-03 15:56:44,8238.579,232,5.232,1025.185,Vacuum Cleaner
2024-08-03 16:04:51,1572.025,233,6.838,1572.025,Hair Dryer
2024-08-03 16:04:51,2443.011,233,3.9,870.986,Microwave Oven
2024-08-03 16:04:51,3964.723,233,6.406,1521.712,Electric Kettle
2024-08-03 16:11:55,1500.25,233,6.408,1500.25,Electric Kettle
2024-08-03 16:11:55,3114.046,232,6.894,1613.796,Hair Dryer
2024-08-03 16:11:55,3306.953,232,0.873,192.907,TV
2024-08-03 16:20:41,1498.741,231,6.441,1498.741,Iron
2024-08-03 16:20:41,3069.465,231,6.826,1570.724,Hair Dryer
2024-08-03 16:20:41,4570.382,232,6.508,1500.917,Electric Kettle
2024-08-03 16:27:04,1513.582,231,6.483,1513.582,Iron
2024-08-03 16:27:04,1707.283,230,0.869,193.701,TV
2024-08-03 16:27:04,2606.47,230,4.153,899.188,Microwave Oven
2024-08-03 16:36:24,190.51,233,0.864,190.51,TV
2024-08-03 16:36:24,1056.366,232,3.999,865.856,Microwave Oven
2024-08-03 16:36:24,2639.856,230,6.98,1583.49,Hair Dryer
2024-08-03 16:40:35,194.853,230,0.878,194.853,TV
2024-08-03 16:40:35,1780.441,232,6.865,1585.587,Hair Dryer
2024-08-03 16:40:35,3292.653,232,6.455,1512.212,Electric Kettle
2024-08-03 16:46:29,1472.131,231,6.437,1472.131,Electric Kettle
2024-08-03 16:46:29,3101.038,233,6.88,1628.906,Hair Dryer
2024-08-03 16:46:29,3293.416,230,0.872,192.379,TV
2024-08-03 16:50:34,892.077,230,4.078,892.077,Microwave Oven
2024-08-03 16:50:34,1085.628,232,0.871,193.55,TV
2024-08-03 16:50:34,2641.415,230,6.647,1555.787,Electric Kettle
2024-08-03 16:59:43,1495.135,233,6.447,1495.135,Iron
2024-08-03 16:59:43,3091.286,232,6.89,1596.152,Hair Dryer
2024-08-03 16:59:43,3282.696,233,0.88,191.41,TV
2024-08-04 09:00:00,1548.159,232,6.577,1548.159,Electric Kettle
2024-08-04 09:00:00,1726.002,230,0.862,177.844,Desktop Computer
2024-08-04 09:00:00,2536.62,232,3.517,810.618,Toaster
2024-08-04 09:08:45,498.929,232,2.551,498.929,Washing Machine
2024-08-04 09:08:45,2032.39,230,6.554,1533.461,Electric Kettle
2024-08-04 09:08:45,2817.307,230,3.466,784.918,Toaster
2024-08-04 09:18:10,804.99,233,3.397,804.99,Toaster
2024-08-04 09:18:10,983.175,231,0.858,178.185,Desktop Computer
2024-08-04 09:18:10,1486.182,232,2.51,503.007,Washing Machine
2024-08-04 09:23:40,1508.882,230,6.518,1508.882,Iron
2024-08-04 09:23:40,2697.374,231,5.13,1188.492,Coffee Machine
2024-08-04 09:23:40,4188.034,232,6.395,1490.66,Electric Kettle
2024-08-04 09:30:11,1492.899,233,6.481,1492.899,Iron
2024-08-04 09:30:11,1672.081,233,0.868,179.182,Desktop Computer
2024-08-04 09:30:11,2857.913,232,5.068,1185.832,Coffee Machine
2024-08-04 09:34:51,788.043,231,3.403,788.043,Toaster
2024-08-04 09:34:51,2267.428,230,6.52,1479.385,Iron
2024-08-04 09:34:51,2451.677,230,0.885,184.248,Desktop Computer
2024-08-04 09:43:10,809.824,233,3.412,809.824,Toaster
2024-08-04 09:43:10,2357.071,233,6.516,1547.247,Iron
2024-08-04 09:43:10,3571.939,232,5.154,1214.868,Coffee Machine
2024-08-04 09:51:49,1507.836,230,6.491,1507.836,Electric Kettle
2024-08-04 09:51:49,1694.426,233,0.878,186.59,Desktop Computer
2024-08-04 09:51:49,2210.346,233,2.566,515.92,Washing Machine
2024-08-04 09:58:25,516.151,233,2.594,516.151,Washing Machine
2024-08-04 09:58:25,1324.684,230,3.495,808.533,Toaster
2024-08-04 09:58:25,1506.109,233,0.867,181.426,Desktop Computer
2024-08-04 10:06:27,1038.627,233,5.165,1038.627,Vacuum Cleaner
2024-08-04 10:06:27,1227.002,231,0.869,188.375,TV
2024-08-04 10:06:27,2133.635,230,4.171,906.632,Microwave Oven
2024-08-04 10:12:34,6859.625,232,35.35,6859.625,6 Ton AC
2024-08-04 10:12:34,7892.893,230,5.239,1033.268,Vacuum Cleaner
2024-08-04 10:12:34,8755.631,233,3.877,862.738,Microwave Oven
2024-08-04 10:20:37,993.272,233,5.092,993.272,Vacuum Cleaner
2024-08-04 10:20:37,1879.856,231,4.022,886.585,Microwave Oven
2024-08-04 10:20:37,2128.885,231,1.283,249.028,Refrigerator
2024-08-04 10:27:36,1018.538,232,5.233,1018.538,Vacuum Cleaner
2024-08-04 10:27:36,1209.17,230,0.882,190.632,TV
2024-08-04 10:27:36,1461.708,233,1.27,252.539,Refrigerator
2024-08-04 10:34:13,254.041,230,1.312,254.041,Refrigerator
2024-08-04 10:34:13,1278.782,233,5.09,1024.74,Vacuum Cleaner
2024-08-04 10:34:13,1471.579,232,0.871,192.797,TV
2024-08-04 10:43:54,184.468,231,0.852,184.468,TV
2024-08-04 10:43:54,1048.676,232,3.946,864.208,Microwave Oven
2024-08-04 10:43:54,2038.979,232,5.079,990.304,Vacuum Cleaner
2024-08-04 10:49:47,891.669,232,4.041,891.669,Microwave Oven
2024-08-04 10:49:47,7975.738,233,35.928,7084.068,6 Ton AC
2024-08-04 10:49:47,8997.699,230,5.155,1021.962,Vacuum Cleaner
2024-08-04 10:59:45,7023.801,232,35.332,7023.801,6 Ton AC
2024-08-04 10:59:45,7213.604,232,0.859,189.803,TV
2024-08-04 10:59:45,8227.674,231,5.087,1014.07,Vacuum Cleaner
2024-08-04 11:04:26,7070.423,230,36.465,7070.423,6 Ton AC
2024-08-04 11:04:26,8083.503,230,5.124,1013.08,Vacuum Cleaner
2024-08-04 11:04:26,8274.256,231,0.878,190.752,TV
2024-08-04 11:08:56,184.903,231,0.854,184.903,TV
2024-08-04 11:08:56,1209.287,232,5.109,1024.384,Vacuum Cleaner
2024-08-04 11:08:56,2093.705,230,4.101,884.419,Microwave Oven
2024-08-04 11:16:44,1021.716,233,5.082,1021.716,Vacuum Cleaner
2024-08-04 11:16:44,1213.798,233,0.858,192.082,TV
2024-08-04 11:16:44,8146.674,231,35.144,6932.876,6 Ton AC
2024-08-04 11:24:33,245.938,233,1.256,245.938,Refrigerator
2024-08-04 11:24:33,7094.59,231,35.255,6848.652,6 Ton AC
2024-08-04 11:24:33,7289.923,230,0.877,195.332,TV
2024-08-04 11:33:03,189.57,231,0.865,189.57,TV
2024-08-04 11:33:03,7176.349,233,35.129,6986.779,6 Ton AC
2024-08-04 11:33:03,7433.643,231,1.309,257.295,Refrigerator
2024-08-04 11:39:22,6778.882,233,34.707,6778.882,6 Ton AC
2024-08-04 11:39:22,7809.765,230,5.264,1030.883,Vacuum Cleaner
2024-08-04 11:39:22,8054.452,230,1.275,244.687,Refrigerator
2024-08-04 11:44:11,194.576,233,0.872,194.576,TV
2024-08-04 11:44:11,1219.837,233,5.076,1025.261,Vacuum Cleaner
2024-08-04 11:44:11,1465.123,232,1.268,245.286,Refrigerator
2024-08-04 11:49:41,248.884,230,1.284,248.884,Refrigerator
2024-08-04 11:49:41,7294.92,231,35.51,7046.036,6 Ton AC
2024-08-04 11:49:41,8192.005,230,4.083,897.085,Microwave Oven
2024-08-04 11:58:08,247.27,231,1.279,247.27,Refrigerator
2024-08-04 11:58:08,7119.192,230,35.406,6871.922,6 Ton AC
2024-08-04 11:58:08,7992.436,230,4.049,873.244,Microwave Oven
2024-08-04 12:06:45,6996.649,231,35.175,6996.649,6 Ton AC
2024-08-04 12:06:45,8007.741,231,5.25,1011.092,Vacuum Cleaner
2024-08-04 12:06:45,8894.882,230,4.056,887.141,Microwave Oven
2024-08-04 12:13:28,1053.307,233,5.23,1053.307,Vacuum Cleaner
2024-08-04 12:13:28,1246.699,230,0.869,193.392,TV
2024-08-04 12:13:28,1510.505,230,1.325,263.806,Refrigerator
2024-08-04 12:18:22,252.151,233,1.279,252.151,Refrigerator
2024-08-04 12:18:22,1256.251,233,5.109,1004.1,Vacuum Cleaner
2024-08-04 12:18:22,8246.376,232,35.524,6990.125,6 Ton AC
2024-08-04 12:27:44,883.549,231,3.997,883.549,Microwave Oven
2024-08-04 12:27:44,1079.062,231,0.883,195.513,TV
2024-08-04 12:27:44,2102.932,230,5.303,1023.87,Vacuum Cleaner
2024-08-04 12:35:17,872.325,233,3.975,872.325,Microwave Oven
2024-08-04 12:35:17,7747.453,230,35.647,6875.128,6 Ton AC
2024-08-04 12:35:17,8003.622,233,1.295,256.17,Refrigerator
2024-08-04 12:40:36,1027.494,233,5.096,1027.494,Vacuum Cleaner
2024-08-04 12:40:36,1272.608,233,1.252,245.114,Refrigerator
2024-08-04 12:40:36,8292.564,231,35.872,7019.956,6 Ton AC
2024-08-04 12:50:15,192.246,233,0.881,192.246,TV
2024-08-04 12:50:15,438.217,230,1.279,245.971,Refrigerator
2024-08-04 12:50:15,1357.628,231,4.127,919.411,Microwave Oven
2024-08-04 12:55:49,6985.692,230,36.322,6985.692,6 Ton AC
2024-08-04 12:55:49,8021.626,232,5.26,1035.934,Vacuum Cleaner
2024-08-04 12:55:49,8219.032,231,0.884,197.406,TV
2024-08-04 13:03:07,6877.164,233,34.982,6877.164,6 Ton AC
2024-08-04 13:03:07,7121.556,231,1.27,244.392,Refrigerator
2024-08-04 13:03:07,8124.269,231,5.094,1002.713,Vacuum Cleaner
2024-08-04 13:10:28,256.995,232,1.29,256.995,Refrigerator
2024-08-04 13:10:28,1265.634,233,5.086,1008.639,Vacuum Cleaner
2024-08-04 13:10:28,8329.615,233,35.896,7063.981,6 Ton AC
2024-08-04 13:14:47,1011.261,231,5.095,1011.261,Vacuum Cleaner
2024-08-04 13:14:47,1904.328,230,4.063,893.067,Microwave Oven
2024-08-04 13:14:47,8937.952,231,35.891,7033.623,6 Ton AC
2024-08-04 13:24:44,248.25,232,1.267,248.25,Refrigerator
2024-08-04 13:24:44,1151.506,232,4.04,903.256,Microwave Oven
2024-08-04 13:24:44,2166.581,232,5.163,1015.075,Vacuum Cleaner
2024-08-04 13:31:16,191.083,231,0.867,191.083,TV
2024-08-04 13:31:16,7341.698,230,36.527,7150.615,6 Ton AC
2024-08-04 13:31:16,8236.639,233,3.976,894.94,Microwave Oven
2024-08-04 13:39:34,1017.151,233,5.203,1017.151,Vacuum Cleaner
2024-08-04 13:39:34,1261.622,231,1.268,244.471,Refrigerator
2024-08-04 13:39:34,8413.003,232,35.985,7151.381,6 Ton AC
2024-08-04 13:48:52,7203.03,232,36.215,7203.03,6 Ton AC
2024-08-04 13:48:52,7450.857,231,1.272,247.826,Refrigerator
2024-08-04 13:48:52,8340.646,230,4.127,889.789,Microwave Oven
2024-08-04 13:56:42,253.704,231,1.304,253.704,Refrigerator
2024-08-04 13:56:42,7123.165,232,35.009,6869.461,6 Ton AC
2024-08-04 13:56:42,7313.519,231,0.877,190.354,TV
2024-08-04 14:06:02,254.803,233,1.285,254.803,Refrigerator
2024-08-04 14:06:02,446.866,231,0.872,192.063,TV
2024-08-04 14:06:02,1456.416,230,5.195,1009.549,Vacuum Cleaner
2024-08-04 14:10:41,244.376,233,1.257,244.376,Refrigerator
2024-08-04 14:10:41,434.729,231,0.88,190.353,TV
2024-08-04 14:10:41,7574.433,230,36.564,7139.704,6 Ton AC
2024-08-04 14:14:41,1019.937,232,5.24,1019.937,Vacuum Cleaner
2024-08-04 14:14:41,1206.815,231,0.856,186.878,TV
2024-08-04 14:14:41,1468.484,230,1.318,261.669,Refrigerator
2024-08-04 14:24:30,996.222,233,5.064,996.222,Vacuum Cleaner
2024-08-04 14:24:30,8103.762,231,36.327,7107.54,6 Ton AC
2024-08-04 14:24:30,9004.572,233,4.024,900.81,Microwave Oven
2024-08-04 14:33:54,1018.378,233,5.099,1018.378,Vacuum Cleaner
2024-08-04 14:33:54,1892.436,232,4.033,874.058,Microwave Oven
2024-08-04 14:33:54,8799.132,233,34.932,6906.695,6 Ton AC
2024-08-04 14:41:55,195.751,232,0.877,195.751,TV
2024-08-04 14:41:55,1199.208,231,5.117,1003.457,Vacuum Cleaner
2024-08-04 14:41:55,1458.957,230,1.317,259.749,Refrigerator
2024-08-04 14:46:40,188.393,230,0.858,188.393,TV
2024-08-04 14:46:40,7457.094,233,36.026,7268.701,6 Ton AC
2024-08-04 14:46:40,8451.919,233,5.052,994.825,Vacuum Cleaner
2024-08-04 14:50:44,7212.333,232,36.037,7212.333,6 Ton AC
2024-08-04 14:50:44,8069.374,232,3.946,857.041,Microwave Oven
2024-08-04 14:50:44,9077.013,231,5.197,1007.639,Vacuum Cleaner
2024-08-04 14:59:46,192.44,233,0.859,192.44,TV
2024-08-04 14:59:46,447.46,230,1.289,255.02,Refrigerator
2024-08-04 14:59:46,7614.324,231,36.368,7166.864,6 Ton AC
